Latitude,Longitude,LWE_Data,Date
-22.50,36.50,0.00830,20020816
-36.50,17.50,-0.01246,20020916
-36.50,18.50,-0.01056,20020916
-36.50,19.50,-0.00717,20020916
-36.50,20.50,-0.00307,20020916
-36.50,21.50,0.00120,20020916
-36.50,22.50,0.00520,20020916
-36.50,23.50,0.00852,20020916
-35.50,17.50,-0.00704,20020916
-35.50,18.50,-0.00498,20020916
-35.50,19.50,-0.00152,20020916
-35.50,20.50,0.00268,20020916
-35.50,21.50,0.00713,20020916
-35.50,22.50,0.01134,20020916
-35.50,23.50,0.01476,20020916
-35.50,24.50,0.01683,20020916
-35.50,25.50,0.01717,20020916
-35.50,26.50,0.01587,20020916
-35.50,27.50,0.01350,20020916
-35.50,28.50,0.01100,20020916
-34.50,17.50,0.00001,20020916
-34.50,18.50,0.00176,20020916
-34.50,19.50,0.00474,20020916
-34.50,20.50,0.00863,20020916
-34.50,21.50,0.01313,20020916
-34.50,22.50,0.01772,20020916
-34.50,23.50,0.02164,20020916
-34.50,24.50,0.02408,20020916
-34.50,25.50,0.02445,20020916
-34.50,26.50,0.02273,20020916
-34.50,27.50,0.01953,20020916
-34.50,28.50,0.01594,20020916
-34.50,29.50,0.01303,20020916
-33.50,17.50,0.00452,20020916
-33.50,18.50,0.00535,20020916
-33.50,19.50,0.00733,20020916
-33.50,20.50,0.01060,20020916
-33.50,21.50,0.01507,20020916
-33.50,22.50,0.02021,20020916
-33.50,23.50,0.02507,20020916
-33.50,24.50,0.02852,20020916
-33.50,25.50,0.02967,20020916
-33.50,26.50,0.02824,20020916
-33.50,27.50,0.02469,20020916
-33.50,28.50,0.02004,20020916
-33.50,29.50,0.01541,20020916
-33.50,30.50,0.01165,20020916
-33.50,31.50,0.00895,20020916
-32.50,17.50,0.00464,20020916
-32.50,18.50,0.00435,20020916
-32.50,19.50,0.00529,20020916
-32.50,20.50,0.00795,20020916
-32.50,21.50,0.01243,20020916
-32.50,22.50,0.01820,20020916
-32.50,23.50,0.02418,20020916
-32.50,24.50,0.02905,20020916
-32.50,25.50,0.03167,20020916
-32.50,26.50,0.03143,20020916
-32.50,27.50,0.02847,20020916
-32.50,28.50,0.02348,20020916
-32.50,29.50,0.01746,20020916
-32.50,30.50,0.01133,20020916
-32.50,31.50,0.00578,20020916
-31.50,17.50,0.00196,20020916
-31.50,18.50,0.00104,20020916
-31.50,19.50,0.00146,20020916
-31.50,20.50,0.00383,20020916
-31.50,21.50,0.00829,20020916
-31.50,22.50,0.01437,20020916
-31.50,23.50,0.02109,20020916
-31.50,24.50,0.02719,20020916
-31.50,25.50,0.03150,20020916
-31.50,26.50,0.03318,20020916
-31.50,27.50,0.03192,20020916
-31.50,28.50,0.02785,20020916
-31.50,29.50,0.02153,20020916
-31.50,30.50,0.01377,20020916
-31.50,31.50,0.00561,20020916
-31.50,32.50,-0.00183,20020916
-30.50,17.50,-0.00032,20020916
-30.50,18.50,-0.00091,20020916
-30.50,19.50,-0.00021,20020916
-30.50,20.50,0.00216,20020916
-30.50,21.50,0.00626,20020916
-30.50,22.50,0.01179,20020916
-30.50,23.50,0.01816,20020916
-30.50,24.50,0.02456,20020916
-30.50,25.50,0.03010,20020916
-30.50,26.50,0.03392,20020916
-30.50,27.50,0.03520,20020916
-30.50,28.50,0.03339,20020916
-30.50,29.50,0.02830,20020916
-30.50,30.50,0.02036,20020916
-30.50,31.50,0.01069,20020916
-30.50,32.50,0.00100,20020916
-30.50,33.50,-0.00674,20020916
-29.50,17.50,-0.00041,20020916
-29.50,18.50,0.00025,20020916
-29.50,19.50,0.00175,20020916
-29.50,20.50,0.00405,20020916
-29.50,21.50,0.00707,20020916
-29.50,22.50,0.01082,20020916
-29.50,23.50,0.01538,20020916
-29.50,24.50,0.02070,20020916
-29.50,25.50,0.02649,20020916
-29.50,26.50,0.03200,20020916
-29.50,27.50,0.03609,20020916
-29.50,28.50,0.03744,20020916
-29.50,29.50,0.03501,20020916
-29.50,30.50,0.02858,20020916
-29.50,31.50,0.01905,20020916
-29.50,32.50,0.00838,20020916
-29.50,33.50,-0.00088,20020916
-29.50,34.50,-0.00634,20020916
-28.50,17.50,0.00065,20020916
-28.50,18.50,0.00279,20020916
-28.50,19.50,0.00499,20020916
-28.50,20.50,0.00670,20020916
-28.50,21.50,0.00784,20020916
-28.50,22.50,0.00880,20020916
-28.50,23.50,0.01040,20020916
-28.50,24.50,0.01347,20020916
-28.50,25.50,0.01841,20020916
-28.50,26.50,0.02476,20020916
-28.50,27.50,0.03118,20020916
-28.50,28.50,0.03580,20020916
-28.50,29.50,0.03682,20020916
-28.50,30.50,0.03336,20020916
-28.50,31.50,0.02582,20020916
-28.50,32.50,0.01600,20020916
-28.50,33.50,0.00648,20020916
-28.50,34.50,-0.00006,20020916
-27.50,17.50,0.00029,20020916
-27.50,18.50,0.00324,20020916
-27.50,19.50,0.00535,20020916
-27.50,20.50,0.00586,20020916
-27.50,21.50,0.00473,20020916
-27.50,22.50,0.00275,20020916
-27.50,23.50,0.00128,20020916
-27.50,24.50,0.00179,20020916
-27.50,25.50,0.00519,20020916
-27.50,26.50,0.01137,20020916
-27.50,27.50,0.01906,20020916
-27.50,28.50,0.02617,20020916
-27.50,29.50,0.03056,20020916
-27.50,30.50,0.03084,20020916
-27.50,31.50,0.02688,20020916
-27.50,32.50,0.01991,20020916
-27.50,33.50,0.01205,20020916
-27.50,34.50,0.00563,20020916
-27.50,35.50,0.00251,20020916
-26.50,17.50,-0.00306,20020916
-26.50,18.50,-0.00061,20020916
-26.50,19.50,0.00039,20020916
-26.50,20.50,-0.00065,20020916
-26.50,21.50,-0.00358,20020916
-26.50,22.50,-0.00747,20020916
-26.50,23.50,-0.01083,20020916
-26.50,24.50,-0.01213,20020916
-26.50,25.50,-0.01027,20020916
-26.50,26.50,-0.00508,20020916
-26.50,27.50,0.00249,20020916
-26.50,28.50,0.01070,20020916
-26.50,29.50,0.01753,20020916
-26.50,30.50,0.02146,20020916
-26.50,31.50,0.02193,20020916
-26.50,32.50,0.01943,20020916
-26.50,33.50,0.01518,20020916
-26.50,34.50,0.01067,20020916
-26.50,35.50,0.00725,20020916
-26.50,36.50,0.00594,20020916
-25.50,17.50,-0.00859,20020916
-25.50,18.50,-0.00799,20020916
-25.50,19.50,-0.00886,20020916
-25.50,20.50,-0.01124,20020916
-25.50,21.50,-0.01474,20020916
-25.50,22.50,-0.01862,20020916
-25.50,23.50,-0.02192,20020916
-25.50,24.50,-0.02357,20020916
-25.50,25.50,-0.02272,20020916
-25.50,26.50,-0.01899,20020916
-25.50,27.50,-0.01273,20020916
-25.50,28.50,-0.00496,20020916
-25.50,29.50,0.00293,20020916
-25.50,30.50,0.00965,20020916
-25.50,31.50,0.01437,20020916
-25.50,32.50,0.01688,20020916
-25.50,33.50,0.01737,20020916
-25.50,34.50,0.01629,20020916
-25.50,35.50,0.01418,20020916
-25.50,36.50,0.01169,20020916
-24.50,17.50,-0.01424,20020916
-24.50,18.50,-0.01626,20020916
-24.50,19.50,-0.01915,20020916
-24.50,20.50,-0.02220,20020916
-24.50,21.50,-0.02484,20020916
-24.50,22.50,-0.02690,20020916
-24.50,23.50,-0.02834,20020916
-24.50,24.50,-0.02903,20020916
-24.50,25.50,-0.02853,20020916
-24.50,26.50,-0.02629,20020916
-24.50,27.50,-0.02193,20020916
-24.50,28.50,-0.01556,20020916
-24.50,29.50,-0.00780,20020916
-24.50,30.50,0.00043,20020916
-24.50,31.50,0.00819,20020916
-24.50,32.50,0.01475,20020916
-24.50,33.50,0.01956,20020916
-24.50,34.50,0.02225,20020916
-24.50,35.50,0.02259,20020916
-24.50,36.50,0.02068,20020916
-23.50,17.50,-0.01903,20020916
-23.50,18.50,-0.02353,20020916
-23.50,19.50,-0.02799,20020916
-23.50,20.50,-0.03099,20020916
-23.50,21.50,-0.03198,20020916
-23.50,22.50,-0.03147,20020916
-23.50,23.50,-0.03047,20020916
-23.50,24.50,-0.02972,20020916
-23.50,25.50,-0.02916,20020916
-23.50,26.50,-0.02799,20020916
-23.50,27.50,-0.02517,20020916
-23.50,28.50,-0.02008,20020916
-23.50,29.50,-0.01285,20020916
-23.50,30.50,-0.00425,20020916
-23.50,31.50,0.00470,20020916
-23.50,32.50,0.01306,20020916
-23.50,33.50,0.02012,20020916
-23.50,34.50,0.02532,20020916
-23.50,35.50,0.02813,20020916
-23.50,36.50,0.02814,20020916
-22.50,17.50,-0.02417,20020916
-22.50,18.50,-0.03017,20020916
-22.50,19.50,-0.03542,20020916
-22.50,20.50,-0.03809,20020916
-22.50,21.50,-0.03779,20020916
-22.50,22.50,-0.03558,20020916
-22.50,23.50,-0.03311,20020916
-22.50,24.50,-0.03155,20020916
-22.50,25.50,-0.03085,20020916
-22.50,26.50,-0.02990,20020916
-22.50,27.50,-0.02728,20020916
-22.50,28.50,-0.02221,20020916
-22.50,29.50,-0.01491,20020916
-22.50,30.50,-0.00646,20020916
-22.50,31.50,0.00191,20020916
-22.50,32.50,0.00938,20020916
-22.50,33.50,0.01576,20020916
-22.50,34.50,0.02111,20020916
-22.50,35.50,0.02529,20020916
-22.50,36.50,0.02772,20020916
-36.50,17.50,0.01423,20021016
-36.50,18.50,0.01325,20021016
-36.50,19.50,0.01243,20021016
-36.50,20.50,0.01172,20021016
-36.50,21.50,0.01102,20021016
-36.50,22.50,0.01025,20021016
-36.50,23.50,0.00930,20021016
-35.50,17.50,0.01316,20021016
-35.50,18.50,0.01105,20021016
-35.50,19.50,0.00913,20021016
-35.50,20.50,0.00754,20021016
-35.50,21.50,0.00637,20021016
-35.50,22.50,0.00567,20021016
-35.50,23.50,0.00535,20021016
-35.50,24.50,0.00531,20021016
-35.50,25.50,0.00532,20021016
-35.50,26.50,0.00510,20021016
-35.50,27.50,0.00432,20021016
-35.50,28.50,0.00259,20021016
-34.50,17.50,0.01308,20021016
-34.50,18.50,0.01038,20021016
-34.50,19.50,0.00780,20021016
-34.50,20.50,0.00570,20021016
-34.50,21.50,0.00438,20021016
-34.50,22.50,0.00396,20021016
-34.50,23.50,0.00439,20021016
-34.50,24.50,0.00537,20021016
-34.50,25.50,0.00646,20021016
-34.50,26.50,0.00705,20021016
-34.50,27.50,0.00652,20021016
-34.50,28.50,0.00433,20021016
-34.50,29.50,0.00019,20021016
-33.50,17.50,0.01405,20021016
-33.50,18.50,0.01137,20021016
-33.50,19.50,0.00866,20021016
-33.50,20.50,0.00652,20021016
-33.50,21.50,0.00539,20021016
-33.50,22.50,0.00548,20021016
-33.50,23.50,0.00669,20021016
-33.50,24.50,0.00856,20021016
-33.50,25.50,0.01037,20021016
-33.50,26.50,0.01123,20021016
-33.50,27.50,0.01035,20021016
-33.50,28.50,0.00716,20021016
-33.50,29.50,0.00155,20021016
-33.50,30.50,-0.00613,20021016
-33.50,31.50,-0.01499,20021016
-32.50,17.50,0.01581,20021016
-32.50,18.50,0.01368,20021016
-32.50,19.50,0.01135,20021016
-32.50,20.50,0.00953,20021016
-32.50,21.50,0.00880,20021016
-32.50,22.50,0.00943,20021016
-32.50,23.50,0.01125,20021016
-32.50,24.50,0.01368,20021016
-32.50,25.50,0.01579,20021016
-32.50,26.50,0.01652,20021016
-32.50,27.50,0.01499,20021016
-32.50,28.50,0.01076,20021016
-32.50,29.50,0.00397,20021016
-32.50,30.50,-0.00469,20021016
-32.50,31.50,-0.01411,20021016
-31.50,17.50,0.01782,20021016
-31.50,18.50,0.01664,20021016
-31.50,19.50,0.01503,20021016
-31.50,20.50,0.01372,20021016
-31.50,21.50,0.01333,20021016
-31.50,22.50,0.01416,20021016
-31.50,23.50,0.01609,20021016
-31.50,24.50,0.01849,20021016
-31.50,25.50,0.02035,20021016
-31.50,26.50,0.02059,20021016
-31.50,27.50,0.01838,20021016
-31.50,28.50,0.01345,20021016
-31.50,29.50,0.00620,20021016
-31.50,30.50,-0.00243,20021016
-31.50,31.50,-0.01122,20021016
-31.50,32.50,-0.01903,20021016
-30.50,17.50,0.01938,20021016
-30.50,18.50,0.01942,20021016
-30.50,19.50,0.01872,20021016
-30.50,20.50,0.01788,20021016
-30.50,21.50,0.01748,20021016
-30.50,22.50,0.01790,20021016
-30.50,23.50,0.01914,20021016
-30.50,24.50,0.02069,20021016
-30.50,25.50,0.02168,20021016
-30.50,26.50,0.02116,20021016
-30.50,27.50,0.01841,20021016
-30.50,28.50,0.01334,20021016
-30.50,29.50,0.00647,20021016
-30.50,30.50,-0.00115,20021016
-30.50,31.50,-0.00838,20021016
-30.50,32.50,-0.01436,20021016
-30.50,33.50,-0.01874,20021016
-29.50,17.50,0.01996,20021016
-29.50,18.50,0.02135,20021016
-29.50,19.50,0.02156,20021016
-29.50,20.50,0.02098,20021016
-29.50,21.50,0.02011,20021016
-29.50,22.50,0.01940,20021016
-29.50,23.50,0.01909,20021016
-29.50,24.50,0.01899,20021016
-29.50,25.50,0.01857,20021016
-29.50,26.50,0.01715,20021016
-29.50,27.50,0.01419,20021016
-29.50,28.50,0.00963,20021016
-29.50,29.50,0.00395,20021016
-29.50,30.50,-0.00196,20021016
-29.50,31.50,-0.00722,20021016
-29.50,32.50,-0.01128,20021016
-29.50,33.50,-0.01417,20021016
-29.50,34.50,-0.01637,20021016
-28.50,17.50,0.01940,20021016
-28.50,18.50,0.02200,20021016
-28.50,19.50,0.02299,20021016
-28.50,20.50,0.02243,20021016
-28.50,21.50,0.02071,20021016
-28.50,22.50,0.01836,20021016
-28.50,23.50,0.01591,20021016
-28.50,24.50,0.01364,20021016
-28.50,25.50,0.01154,20021016
-28.50,26.50,0.00931,20021016
-28.50,27.50,0.00660,20021016
-28.50,28.50,0.00326,20021016
-28.50,29.50,-0.00055,20021016
-28.50,30.50,-0.00436,20021016
-28.50,31.50,-0.00770,20021016
-28.50,32.50,-0.01035,20021016
-28.50,33.50,-0.01246,20021016
-28.50,34.50,-0.01451,20021016
-27.50,17.50,0.01779,20021016
-27.50,18.50,0.02118,20021016
-27.50,19.50,0.02265,20021016
-27.50,20.50,0.02199,20021016
-27.50,21.50,0.01939,20021016
-27.50,22.50,0.01539,20021016
-27.50,23.50,0.01077,20021016
-27.50,24.50,0.00632,20021016
-27.50,25.50,0.00261,20021016
-27.50,26.50,-0.00015,20021016
-27.50,27.50,-0.00212,20021016
-27.50,28.50,-0.00364,20021016
-27.50,29.50,-0.00505,20021016
-27.50,30.50,-0.00654,20021016
-27.50,31.50,-0.00820,20021016
-27.50,32.50,-0.01006,20021016
-27.50,33.50,-0.01225,20021016
-27.50,34.50,-0.01490,20021016
-27.50,35.50,-0.01805,20021016
-26.50,17.50,0.01516,20021016
-26.50,18.50,0.01863,20021016
-26.50,19.50,0.02025,20021016
-26.50,20.50,0.01959,20021016
-26.50,21.50,0.01656,20021016
-26.50,22.50,0.01155,20021016
-26.50,23.50,0.00543,20021016
-26.50,24.50,-0.00064,20021016
-26.50,25.50,-0.00554,20021016
-26.50,26.50,-0.00854,20021016
-26.50,27.50,-0.00951,20021016
-26.50,28.50,-0.00895,20021016
-26.50,29.50,-0.00774,20021016
-26.50,30.50,-0.00681,20021016
-26.50,31.50,-0.00688,20021016
-26.50,32.50,-0.00829,20021016
-26.50,33.50,-0.01100,20021016
-26.50,34.50,-0.01466,20021016
-26.50,35.50,-0.01870,20021016
-26.50,36.50,-0.02239,20021016
-25.50,17.50,0.01114,20021016
-25.50,18.50,0.01391,20021016
-25.50,19.50,0.01544,20021016
-25.50,20.50,0.01513,20021016
-25.50,21.50,0.01256,20021016
-25.50,22.50,0.00778,20021016
-25.50,23.50,0.00144,20021016
-25.50,24.50,-0.00521,20021016
-25.50,25.50,-0.01068,20021016
-25.50,26.50,-0.01374,20021016
-25.50,27.50,-0.01391,20021016
-25.50,28.50,-0.01162,20021016
-25.50,29.50,-0.00811,20021016
-25.50,30.50,-0.00492,20021016
-25.50,31.50,-0.00335,20021016
-25.50,32.50,-0.00410,20021016
-25.50,33.50,-0.00705,20021016
-25.50,34.50,-0.01147,20021016
-25.50,35.50,-0.01627,20021016
-25.50,36.50,-0.02030,20021016
-24.50,17.50,0.00524,20021016
-24.50,18.50,0.00674,20021016
-24.50,19.50,0.00804,20021016
-24.50,20.50,0.00852,20021016
-24.50,21.50,0.00743,20021016
-24.50,22.50,0.00430,20021016
-24.50,23.50,-0.00072,20021016
-24.50,24.50,-0.00665,20021016
-24.50,25.50,-0.01195,20021016
-24.50,26.50,-0.01506,20021016
-24.50,27.50,-0.01505,20021016
-24.50,28.50,-0.01205,20021016
-24.50,29.50,-0.00724,20021016
-24.50,30.50,-0.00242,20021016
-24.50,31.50,0.00072,20021016
-24.50,32.50,0.00115,20021016
-24.50,33.50,-0.00118,20021016
-24.50,34.50,-0.00545,20021016
-24.50,35.50,-0.01038,20021016
-24.50,36.50,-0.01465,20021016
-23.50,17.50,-0.00269,20021016
-23.50,18.50,-0.00265,20021016
-23.50,19.50,-0.00168,20021016
-23.50,20.50,-0.00025,20021016
-23.50,21.50,0.00071,20021016
-23.50,22.50,0.00024,20021016
-23.50,23.50,-0.00216,20021016
-23.50,24.50,-0.00614,20021016
-23.50,25.50,-0.01048,20021016
-23.50,26.50,-0.01359,20021016
-23.50,27.50,-0.01416,20021016
-23.50,28.50,-0.01179,20021016
-23.50,29.50,-0.00719,20021016
-23.50,30.50,-0.00190,20021016
-23.50,31.50,0.00235,20021016
-23.50,32.50,0.00430,20021016
-23.50,33.50,0.00357,20021016
-23.50,34.50,0.00065,20021016
-23.50,35.50,-0.00343,20021016
-23.50,36.50,-0.00751,20021016
-22.50,17.50,-0.01207,20021016
-22.50,18.50,-0.01339,20021016
-22.50,19.50,-0.01307,20021016
-22.50,20.50,-0.01120,20021016
-22.50,21.50,-0.00856,20021016
-22.50,22.50,-0.00636,20021016
-22.50,23.50,-0.00566,20021016
-22.50,24.50,-0.00686,20021016
-22.50,25.50,-0.00946,20021016
-22.50,26.50,-0.01222,20021016
-22.50,27.50,-0.01372,20021016
-22.50,28.50,-0.01302,20021016
-22.50,29.50,-0.01008,20021016
-22.50,30.50,-0.00572,20021016
-22.50,31.50,-0.00126,20021016
-22.50,32.50,0.00205,20021016
-22.50,33.50,0.00347,20021016
-22.50,34.50,0.00288,20021016
-22.50,35.50,0.00069,20021016
-22.50,36.50,-0.00248,20021016
-36.50,17.50,-0.02823,20021116
-36.50,18.50,-0.02776,20021116
-36.50,19.50,-0.02561,20021116
-36.50,20.50,-0.02207,20021116
-36.50,21.50,-0.01762,20021116
-36.50,22.50,-0.01297,20021116
-36.50,23.50,-0.00888,20021116
-35.50,17.50,-0.01912,20021116
-35.50,18.50,-0.01867,20021116
-35.50,19.50,-0.01739,20021116
-35.50,20.50,-0.01543,20021116
-35.50,21.50,-0.01297,20021116
-35.50,22.50,-0.01036,20021116
-35.50,23.50,-0.00806,20021116
-35.50,24.50,-0.00654,20021116
-35.50,25.50,-0.00609,20021116
-35.50,26.50,-0.00676,20021116
-35.50,27.50,-0.00832,20021116
-35.50,28.50,-0.01040,20021116
-34.50,17.50,-0.00836,20021116
-34.50,18.50,-0.00876,20021116
-34.50,19.50,-0.00917,20021116
-34.50,20.50,-0.00943,20021116
-34.50,21.50,-0.00933,20021116
-34.50,22.50,-0.00881,20021116
-34.50,23.50,-0.00803,20021116
-34.50,24.50,-0.00729,20021116
-34.50,25.50,-0.00694,20021116
-34.50,26.50,-0.00720,20021116
-34.50,27.50,-0.00818,20021116
-34.50,28.50,-0.00979,20021116
-34.50,29.50,-0.01193,20021116
-33.50,17.50,0.00137,20021116
-33.50,18.50,-0.00044,20021116
-33.50,19.50,-0.00277,20021116
-33.50,20.50,-0.00515,20021116
-33.50,21.50,-0.00700,20021116
-33.50,22.50,-0.00793,20021116
-33.50,23.50,-0.00788,20021116
-33.50,24.50,-0.00711,20021116
-33.50,25.50,-0.00610,20021116
-33.50,26.50,-0.00536,20021116
-33.50,27.50,-0.00533,20021116
-33.50,28.50,-0.00628,20021116
-33.50,29.50,-0.00829,20021116
-33.50,30.50,-0.01118,20021116
-33.50,31.50,-0.01453,20021116
-32.50,17.50,0.00798,20021116
-32.50,18.50,0.00492,20021116
-32.50,19.50,0.00120,20021116
-32.50,20.50,-0.00247,20021116
-32.50,21.50,-0.00530,20021116
-32.50,22.50,-0.00674,20021116
-32.50,23.50,-0.00664,20021116
-32.50,24.50,-0.00529,20021116
-32.50,25.50,-0.00332,20021116
-32.50,26.50,-0.00152,20021116
-32.50,27.50,-0.00063,20021116
-32.50,28.50,-0.00118,20021116
-32.50,29.50,-0.00334,20021116
-32.50,30.50,-0.00687,20021116
-32.50,31.50,-0.01112,20021116
-31.50,17.50,0.01055,20021116
-31.50,18.50,0.00704,20021116
-31.50,19.50,0.00301,20021116
-31.50,20.50,-0.00078,20021116
-31.50,21.50,-0.00354,20021116
-31.50,22.50,-0.00473,20021116
-31.50,23.50,-0.00421,20021116
-31.50,24.50,-0.00227,20021116
-31.50,25.50,0.00035,20021116
-31.50,26.50,0.00272,20021116
-31.50,27.50,0.00391,20021116
-31.50,28.50,0.00326,20021116
-31.50,29.50,0.00060,20021116
-31.50,30.50,-0.00371,20021116
-31.50,31.50,-0.00881,20021116
-31.50,32.50,-0.01355,20021116
-30.50,17.50,0.00949,20021116
-30.50,18.50,0.00655,20021116
-30.50,19.50,0.00331,20021116
-30.50,20.50,0.00037,20021116
-30.50,21.50,-0.00168,20021116
-30.50,22.50,-0.00238,20021116
-30.50,23.50,-0.00159,20021116
-30.50,24.50,0.00045,20021116
-30.50,25.50,0.00308,20021116
-30.50,26.50,0.00536,20021116
-30.50,27.50,0.00631,20021116
-30.50,28.50,0.00522,20021116
-30.50,29.50,0.00193,20021116
-30.50,30.50,-0.00307,20021116
-30.50,31.50,-0.00876,20021116
-30.50,32.50,-0.01384,20021116
-30.50,33.50,-0.01713,20021116
-29.50,17.50,0.00631,20021116
-29.50,18.50,0.00457,20021116
-29.50,19.50,0.00269,20021116
-29.50,20.50,0.00097,20021116
-29.50,21.50,-0.00028,20021116
-29.50,22.50,-0.00073,20021116
-29.50,23.50,-0.00014,20021116
-29.50,24.50,0.00143,20021116
-29.50,25.50,0.00353,20021116
-29.50,26.50,0.00533,20021116
-29.50,27.50,0.00586,20021116
-29.50,28.50,0.00439,20021116
-29.50,29.50,0.00075,20021116
-29.50,30.50,-0.00454,20021116
-29.50,31.50,-0.01038,20021116
-29.50,32.50,-0.01544,20021116
-29.50,33.50,-0.01861,20021116
-29.50,34.50,-0.01923,20021116
-28.50,17.50,0.00281,20021116
-28.50,18.50,0.00221,20021116
-28.50,19.50,0.00156,20021116
-28.50,20.50,0.00081,20021116
-28.50,21.50,0.00003,20021116
-28.50,22.50,-0.00051,20021116
-28.50,23.50,-0.00045,20021116
-28.50,24.50,0.00040,20021116
-28.50,25.50,0.00186,20021116
-28.50,26.50,0.00325,20021116
-28.50,27.50,0.00366,20021116
-28.50,28.50,0.00229,20021116
-28.50,29.50,-0.00111,20021116
-28.50,30.50,-0.00607,20021116
-28.50,31.50,-0.01154,20021116
-28.50,32.50,-0.01627,20021116
-28.50,33.50,-0.01924,20021116
-28.50,34.50,-0.01991,20021116
-27.50,17.50,0.00011,20021116
-27.50,18.50,0.00002,20021116
-27.50,19.50,-0.00004,20021116
-27.50,20.50,-0.00031,20021116
-27.50,21.50,-0.00088,20021116
-27.50,22.50,-0.00154,20021116
-27.50,23.50,-0.00185,20021116
-27.50,24.50,-0.00142,20021116
-27.50,25.50,-0.00025,20021116
-27.50,26.50,0.00114,20021116
-27.50,27.50,0.00190,20021116
-27.50,28.50,0.00120,20021116
-27.50,29.50,-0.00131,20021116
-27.50,30.50,-0.00531,20021116
-27.50,31.50,-0.00991,20021116
-27.50,32.50,-0.01401,20021116
-27.50,33.50,-0.01672,20021116
-27.50,34.50,-0.01763,20021116
-27.50,35.50,-0.01675,20021116
-26.50,17.50,-0.00181,20021116
-26.50,18.50,-0.00219,20021116
-26.50,19.50,-0.00229,20021116
-26.50,20.50,-0.00238,20021116
-26.50,21.50,-0.00263,20021116
-26.50,22.50,-0.00292,20021116
-26.50,23.50,-0.00289,20021116
-26.50,24.50,-0.00219,20021116
-26.50,25.50,-0.00076,20021116
-26.50,26.50,0.00101,20021116
-26.50,27.50,0.00239,20021116
-26.50,28.50,0.00265,20021116
-26.50,29.50,0.00140,20021116
-26.50,30.50,-0.00120,20021116
-26.50,31.50,-0.00450,20021116
-26.50,32.50,-0.00766,20021116
-26.50,33.50,-0.01001,20021116
-26.50,34.50,-0.01122,20021116
-26.50,35.50,-0.01130,20021116
-26.50,36.50,-0.01035,20021116
-25.50,17.50,-0.00377,20021116
-25.50,18.50,-0.00497,20021116
-25.50,19.50,-0.00545,20021116
-25.50,20.50,-0.00533,20021116
-25.50,21.50,-0.00477,20021116
-25.50,22.50,-0.00388,20021116
-25.50,23.50,-0.00262,20021116
-25.50,24.50,-0.00094,20021116
