id,Latitude,Longitude,LWE_Data,Date
41957,-24.50,33.50,-0.07050,20181216
41958,-24.50,34.50,-0.06241,20181216
41959,-24.50,35.50,-0.05278,20181216
41960,-24.50,36.50,-0.04258,20181216
41961,-23.50,17.50,0.00259,20181216
41962,-23.50,18.50,-0.00379,20181216
41963,-23.50,19.50,-0.01067,20181216
41964,-23.50,20.50,-0.01789,20181216
41965,-23.50,21.50,-0.02523,20181216
41966,-23.50,22.50,-0.03245,20181216
41967,-23.50,23.50,-0.03937,20181216
41968,-23.50,24.50,-0.04593,20181216
41969,-23.50,25.50,-0.05219,20181216
41970,-23.50,26.50,-0.05821,20181216
41971,-23.50,27.50,-0.06400,20181216
41972,-23.50,28.50,-0.06942,20181216
41973,-23.50,29.50,-0.07410,20181216
41974,-23.50,30.50,-0.07745,20181216
41975,-23.50,31.50,-0.07875,20181216
41976,-23.50,32.50,-0.07734,20181216
41977,-23.50,33.50,-0.07289,20181216
41978,-23.50,34.50,-0.06559,20181216
41979,-23.50,35.50,-0.05629,20181216
41980,-23.50,36.50,-0.04641,20181216
41981,-22.50,17.50,0.00019,20181216
41982,-22.50,18.50,-0.00571,20181216
41983,-22.50,19.50,-0.01182,20181216
41984,-22.50,20.50,-0.01810,20181216
41985,-22.50,21.50,-0.02440,20181216
41986,-22.50,22.50,-0.03051,20181216
41987,-22.50,23.50,-0.03618,20181216
41988,-22.50,24.50,-0.04133,20181216
41989,-22.50,25.50,-0.04605,20181216
41990,-22.50,26.50,-0.05064,20181216
41991,-22.50,27.50,-0.05542,20181216
41992,-22.50,28.50,-0.06052,20181216
41993,-22.50,29.50,-0.06565,20181216
41994,-22.50,30.50,-0.07007,20181216
41995,-22.50,31.50,-0.07271,20181216
41996,-22.50,32.50,-0.07255,20181216
41997,-22.50,33.50,-0.06900,20181216
41998,-22.50,34.50,-0.06228,20181216
41999,-22.50,35.50,-0.05348,20181216
42000,-22.50,36.50,-0.04438,20181216
42001,-36.50,17.50,0.02677,20190116
42002,-36.50,18.50,0.01668,20190116
42003,-36.50,19.50,0.00779,20190116
42004,-36.50,20.50,0.00128,20190116
42005,-36.50,21.50,-0.00208,20190116
42006,-36.50,22.50,-0.00203,20190116
42007,-36.50,23.50,0.00111,20190116
42008,-35.50,17.50,0.02379,20190116
42009,-35.50,18.50,0.01495,20190116
42010,-35.50,19.50,0.00681,20190116
42011,-35.50,20.50,0.00049,20190116
42012,-35.50,21.50,-0.00318,20190116
42013,-35.50,22.50,-0.00385,20190116
42014,-35.50,23.50,-0.00166,20190116
42015,-35.50,24.50,0.00283,20190116
42016,-35.50,25.50,0.00879,20190116
42017,-35.50,26.50,0.01530,20190116
42018,-35.50,27.50,0.02154,20190116
42019,-35.50,28.50,0.02689,20190116
42020,-34.50,17.50,0.01836,20190116
42021,-34.50,18.50,0.01085,20190116
42022,-34.50,19.50,0.00359,20190116
42023,-34.50,20.50,-0.00242,20190116
42024,-34.50,21.50,-0.00634,20190116
42025,-34.50,22.50,-0.00773,20190116
42026,-34.50,23.50,-0.00655,20190116
42027,-34.50,24.50,-0.00316,20190116
42028,-34.50,25.50,0.00181,20190116
42029,-34.50,26.50,0.00765,20190116
42030,-34.50,27.50,0.01363,20190116
42031,-34.50,28.50,0.01915,20190116
42032,-34.50,29.50,0.02374,20190116
42033,-33.50,17.50,0.01151,20190116
42034,-33.50,18.50,0.00511,20190116
42035,-33.50,19.50,-0.00139,20190116
42036,-33.50,20.50,-0.00715,20190116
42037,-33.50,21.50,-0.01142,20190116
42038,-33.50,22.50,-0.01368,20190116
42039,-33.50,23.50,-0.01375,20190116
42040,-33.50,24.50,-0.01178,20190116
42041,-33.50,25.50,-0.00812,20190116
42042,-33.50,26.50,-0.00324,20190116
42043,-33.50,27.50,0.00234,20190116
42044,-33.50,28.50,0.00811,20190116
42045,-33.50,29.50,0.01358,20190116
42046,-33.50,30.50,0.01830,20190116
42047,-33.50,31.50,0.02194,20190116
42048,-32.50,17.50,0.00501,20190116
42049,-32.50,18.50,-0.00051,20190116
42050,-32.50,19.50,-0.00637,20190116
42051,-32.50,20.50,-0.01196,20190116
42052,-32.50,21.50,-0.01665,20190116
42053,-32.50,22.50,-0.01996,20190116
42054,-32.50,23.50,-0.02163,20190116
42055,-32.50,24.50,-0.02156,20190116
42056,-32.50,25.50,-0.01981,20190116
42057,-32.50,26.50,-0.01649,20190116
42058,-32.50,27.50,-0.01179,20190116
42059,-32.50,28.50,-0.00601,20190116
42060,-32.50,29.50,0.00038,20190116
42061,-32.50,30.50,0.00679,20190116
42062,-32.50,31.50,0.01264,20190116
42063,-31.50,17.50,0.00015,20190116
42064,-31.50,18.50,-0.00459,20190116
42065,-31.50,19.50,-0.00980,20190116
42066,-31.50,20.50,-0.01512,20190116
42067,-31.50,21.50,-0.02017,20190116
42068,-31.50,22.50,-0.02457,20190116
42069,-31.50,23.50,-0.02801,20190116
42070,-31.50,24.50,-0.03022,20190116
42071,-31.50,25.50,-0.03092,20190116
42072,-31.50,26.50,-0.02977,20190116
42073,-31.50,27.50,-0.02656,20190116
42074,-31.50,28.50,-0.02128,20190116
42075,-31.50,29.50,-0.01428,20190116
42076,-31.50,30.50,-0.00626,20190116
42077,-31.50,31.50,0.00187,20190116
42078,-31.50,32.50,0.00925,20190116
42079,-30.50,17.50,-0.00308,20190116
42080,-30.50,18.50,-0.00704,20190116
42081,-30.50,19.50,-0.01152,20190116
42082,-30.50,20.50,-0.01643,20190116
42083,-30.50,21.50,-0.02163,20190116
42084,-30.50,22.50,-0.02690,20190116
42085,-30.50,23.50,-0.03195,20190116
42086,-30.50,24.50,-0.03639,20190116
42087,-30.50,25.50,-0.03961,20190116
42088,-30.50,26.50,-0.04089,20190116
42089,-30.50,27.50,-0.03954,20190116
42090,-30.50,28.50,-0.03521,20190116
42091,-30.50,29.50,-0.02809,20190116
42092,-30.50,30.50,-0.01895,20190116
42093,-30.50,31.50,-0.00898,20190116
42094,-30.50,32.50,0.00053,20190116
42095,-30.50,33.50,0.00860,20190116
42096,-29.50,17.50,-0.00552,20190116
42097,-29.50,18.50,-0.00882,20190116
42098,-29.50,19.50,-0.01264,20190116
42099,-29.50,20.50,-0.01713,20190116
42100,-29.50,21.50,-0.02231,20190116
42101,-29.50,22.50,-0.02812,20190116
42102,-29.50,23.50,-0.03432,20190116
42103,-29.50,24.50,-0.04044,20190116
42104,-29.50,25.50,-0.04568,20190116
42105,-29.50,26.50,-0.04902,20190116
42106,-29.50,27.50,-0.04942,20190116
42107,-29.50,28.50,-0.04623,20190116
42108,-29.50,29.50,-0.03946,20190116
42109,-29.50,30.50,-0.02989,20190116
42110,-29.50,31.50,-0.01890,20190116
42111,-29.50,32.50,-0.00804,20190116
42112,-29.50,33.50,0.00135,20190116
42113,-29.50,34.50,0.00848,20190116
42114,-28.50,17.50,-0.00773,20190116
42115,-28.50,18.50,-0.01065,20190116
42116,-28.50,19.50,-0.01415,20190116
42117,-28.50,20.50,-0.01845,20190116
42118,-28.50,21.50,-0.02365,20190116
42119,-28.50,22.50,-0.02974,20190116
42120,-28.50,23.50,-0.03653,20190116
42121,-28.50,24.50,-0.04353,20190116
42122,-28.50,25.50,-0.04990,20190116
42123,-28.50,26.50,-0.05450,20190116
42124,-28.50,27.50,-0.05615,20190116
42125,-28.50,28.50,-0.05403,20190116
42126,-28.50,29.50,-0.04803,20190116
42127,-28.50,30.50,-0.03884,20190116
42128,-28.50,31.50,-0.02781,20190116
42129,-28.50,32.50,-0.01658,20190116
42130,-28.50,33.50,-0.00659,20190116
42131,-28.50,34.50,0.00122,20190116
42132,-27.50,17.50,-0.00917,20190116
42133,-27.50,18.50,-0.01209,20190116
42134,-27.50,19.50,-0.01570,20190116
42135,-27.50,20.50,-0.02019,20190116
42136,-27.50,21.50,-0.02559,20190116
42137,-27.50,22.50,-0.03185,20190116
42138,-27.50,23.50,-0.03878,20190116
42139,-27.50,24.50,-0.04592,20190116
42140,-27.50,25.50,-0.05253,20190116
42141,-27.50,26.50,-0.05755,20190116
42142,-27.50,27.50,-0.05990,20190116
42143,-27.50,28.50,-0.05879,20190116
42144,-27.50,29.50,-0.05402,20190116
42145,-27.50,30.50,-0.04611,20190116
42146,-27.50,31.50,-0.03617,20190116
42147,-27.50,32.50,-0.02562,20190116
42148,-27.50,33.50,-0.01576,20190116
42149,-27.50,34.50,-0.00747,20190116
42150,-27.50,35.50,-0.00111,20190116
42151,-26.50,17.50,-0.00871,20190116
42152,-26.50,18.50,-0.01182,20190116
42153,-26.50,19.50,-0.01578,20190116
42154,-26.50,20.50,-0.02064,20190116
42155,-26.50,21.50,-0.02632,20190116
42156,-26.50,22.50,-0.03267,20190116
42157,-26.50,23.50,-0.03944,20190116
42158,-26.50,24.50,-0.04625,20190116
42159,-26.50,25.50,-0.05250,20190116
42160,-26.50,26.50,-0.05740,20190116
42161,-26.50,27.50,-0.06016,20190116
42162,-26.50,28.50,-0.06016,20190116
42163,-26.50,29.50,-0.05719,20190116
42164,-26.50,30.50,-0.05151,20190116
42165,-26.50,31.50,-0.04383,20190116
42166,-26.50,32.50,-0.03506,20190116
42167,-26.50,33.50,-0.02610,20190116
42168,-26.50,34.50,-0.01767,20190116
42169,-26.50,35.50,-0.01020,20190116
42170,-26.50,36.50,-0.00382,20190116
42171,-25.50,17.50,-0.00592,20190116
42172,-25.50,18.50,-0.00908,20190116
42173,-25.50,19.50,-0.01317,20190116
42174,-25.50,20.50,-0.01815,20190116
42175,-25.50,21.50,-0.02386,20190116
42176,-25.50,22.50,-0.03007,20190116
42177,-25.50,23.50,-0.03647,20190116
42178,-25.50,24.50,-0.04270,20190116
42179,-25.50,25.50,-0.04833,20190116
42180,-25.50,26.50,-0.05292,20190116
42181,-25.50,27.50,-0.05602,20190116
42182,-25.50,28.50,-0.05732,20190116
42183,-25.50,29.50,-0.05664,20190116
42184,-25.50,30.50,-0.05397,20190116
42185,-25.50,31.50,-0.04948,20190116
42186,-25.50,32.50,-0.04341,20190116
42187,-25.50,33.50,-0.03616,20190116
42188,-25.50,34.50,-0.02815,20190116
42189,-25.50,35.50,-0.01990,20190116
42190,-25.50,36.50,-0.01191,20190116
42191,-24.50,17.50,-0.00189,20190116
42192,-24.50,18.50,-0.00471,20190116
42193,-24.50,19.50,-0.00836,20190116
42194,-24.50,20.50,-0.01287,20190116
42195,-24.50,21.50,-0.01810,20190116
42196,-24.50,22.50,-0.02379,20190116
42197,-24.50,23.50,-0.02960,20190116
42198,-24.50,24.50,-0.03514,20190116
42199,-24.50,25.50,-0.04009,20190116
42200,-24.50,26.50,-0.04428,20190116
42201,-24.50,27.50,-0.04764,20190116
42202,-24.50,28.50,-0.05016,20190116
42203,-24.50,29.50,-0.05177,20190116
42204,-24.50,30.50,-0.05223,20190116
42205,-24.50,31.50,-0.05116,20190116
42206,-24.50,32.50,-0.04820,20190116
42207,-24.50,33.50,-0.04316,20190116
42208,-24.50,34.50,-0.03622,20190116
42209,-24.50,35.50,-0.02796,20190116
42210,-24.50,36.50,-0.01924,20190116
42211,-23.50,17.50,0.00129,20190116
42212,-23.50,18.50,-0.00081,20190116
42213,-23.50,19.50,-0.00350,20190116
42214,-23.50,20.50,-0.00700,20190116
42215,-23.50,21.50,-0.01132,20190116
42216,-23.50,22.50,-0.01624,20190116
42217,-23.50,23.50,-0.02136,20190116
42218,-23.50,24.50,-0.02620,20190116
42219,-23.50,25.50,-0.03043,20190116
42220,-23.50,26.50,-0.03404,20190116
42221,-23.50,27.50,-0.03726,20190116
42222,-23.50,28.50,-0.04037,20190116
42223,-23.50,29.50,-0.04343,20190116
42224,-23.50,30.50,-0.04611,20190116
42225,-23.50,31.50,-0.04767,20190116
42226,-23.50,32.50,-0.04727,20190116
42227,-23.50,33.50,-0.04433,20190116
42228,-23.50,34.50,-0.03881,20190116
42229,-23.50,35.50,-0.03135,20190116
42230,-23.50,36.50,-0.02307,20190116
42231,-22.50,17.50,0.00216,20190116
42232,-22.50,18.50,0.00088,20190116
42233,-22.50,19.50,-0.00076,20190116
42234,-22.50,20.50,-0.00322,20190116
42235,-22.50,21.50,-0.00671,20190116
42236,-22.50,22.50,-0.01105,20190116
42237,-22.50,23.50,-0.01569,20190116
42238,-22.50,24.50,-0.01998,20190116
42239,-22.50,25.50,-0.02349,20190116
42240,-22.50,26.50,-0.02623,20190116
42241,-22.50,27.50,-0.02858,20190116
42242,-22.50,28.50,-0.03109,20190116
42243,-22.50,29.50,-0.03401,20190116
42244,-22.50,30.50,-0.03705,20190116
42245,-22.50,31.50,-0.03942,20190116
42246,-22.50,32.50,-0.04011,20190116
42247,-22.50,33.50,-0.03837,20190116
42248,-22.50,34.50,-0.03411,20190116
42249,-22.50,35.50,-0.02796,20190116
42250,-22.50,36.50,-0.02112,20190116
42251,-36.50,17.50,0.01244,20190214
42252,-36.50,18.50,0.00657,20190214
42253,-36.50,19.50,0.00132,20190214
42254,-36.50,20.50,-0.00286,20190214
42255,-36.50,21.50,-0.00561,20190214
42256,-36.50,22.50,-0.00679,20190214
42257,-36.50,23.50,-0.00648,20190214
42258,-35.50,17.50,0.00881,20190214
42259,-35.50,18.50,0.00375,20190214
42260,-35.50,19.50,-0.00087,20190214
42261,-35.50,20.50,-0.00469,20190214
42262,-35.50,21.50,-0.00737,20190214
42263,-35.50,22.50,-0.00871,20190214
42264,-35.50,23.50,-0.00869,20190214
42265,-35.50,24.50,-0.00750,20190214
42266,-35.50,25.50,-0.00557,20190214
42267,-35.50,26.50,-0.00343,20190214
42268,-35.50,27.50,-0.00162,20190214
42269,-35.50,28.50,-0.00051,20190214
42270,-34.50,17.50,0.00456,20190214
42271,-34.50,18.50,-0.00002,20190214
42272,-34.50,19.50,-0.00428,20190214
42273,-34.50,20.50,-0.00792,20190214
42274,-34.50,21.50,-0.01063,20190214
42275,-34.50,22.50,-0.01212,20190214
42276,-34.50,23.50,-0.01229,20190214
42277,-34.50,24.50,-0.01123,20190214
42278,-34.50,25.50,-0.00929,20190214
42279,-34.50,26.50,-0.00697,20190214
42280,-34.50,27.50,-0.00481,20190214
42281,-34.50,28.50,-0.00324,20190214
42282,-34.50,29.50,-0.00245,20190214
42283,-33.50,17.50,0.00053,20190214
42284,-33.50,18.50,-0.00384,20190214
42285,-33.50,19.50,-0.00801,20190214
42286,-33.50,20.50,-0.01175,20190214
42287,-33.50,21.50,-0.01475,20190214
42288,-33.50,22.50,-0.01669,20190214
42289,-33.50,23.50,-0.01737,20190214
42290,-33.50,24.50,-0.01678,20190214
42291,-33.50,25.50,-0.01514,20190214
42292,-33.50,26.50,-0.01286,20190214
42293,-33.50,27.50,-0.01041,20190214
42294,-33.50,28.50,-0.00823,20190214
42295,-33.50,29.50,-0.00654,20190214
42296,-33.50,30.50,-0.00536,20190214
42297,-33.50,31.50,-0.00449,20190214
42298,-32.50,17.50,-0.00206,20190214
42299,-32.50,18.50,-0.00629,20190214
42300,-32.50,19.50,-0.01049,20190214
42301,-32.50,20.50,-0.01452,20190214
42302,-32.50,21.50,-0.01811,20190214
42303,-32.50,22.50,-0.02091,20190214
42304,-32.50,23.50,-0.02264,20190214
42305,-32.50,24.50,-0.02315,20190214
42306,-32.50,25.50,-0.02247,20190214
42307,-32.50,26.50,-0.02083,20190214
42308,-32.50,27.50,-0.01852,20190214
42309,-32.50,28.50,-0.01586,20190214
42310,-32.50,29.50,-0.01309,20190214
42311,-32.50,30.50,-0.01035,20190214
42312,-32.50,31.50,-0.00763,20190214
42313,-31.50,17.50,-0.00272,20190214
42314,-31.50,18.50,-0.00672,20190214
42315,-31.50,19.50,-0.01091,20190214
42316,-31.50,20.50,-0.01525,20190214
42317,-31.50,21.50,-0.01953,20190214
42318,-31.50,22.50,-0.02343,20190214
42319,-31.50,23.50,-0.02659,20190214
42320,-31.50,24.50,-0.02869,20190214
42321,-31.50,25.50,-0.02957,20190214
42322,-31.50,26.50,-0.02914,20190214
42323,-31.50,27.50,-0.02746,20190214
42324,-31.50,28.50,-0.02465,20190214
42325,-31.50,29.50,-0.02092,20190214
42326,-31.50,30.50,-0.01655,20190214
42327,-31.50,31.50,-0.01181,20190214
42328,-31.50,32.50,-0.00691,20190214
42329,-30.50,17.50,-0.00233,20190214
42330,-30.50,18.50,-0.00599,20190214
42331,-30.50,19.50,-0.01008,20190214
42332,-30.50,20.50,-0.01463,20190214
42333,-30.50,21.50,-0.01951,20190214
42334,-30.50,22.50,-0.02441,20190214
42335,-30.50,23.50,-0.02893,20190214
42336,-30.50,24.50,-0.03266,20190214
42337,-30.50,25.50,-0.03519,20190214
42338,-30.50,26.50,-0.03617,20190214
42339,-30.50,27.50,-0.03535,20190214
42340,-30.50,28.50,-0.03266,20190214
42341,-30.50,29.50,-0.02826,20190214
42342,-30.50,30.50,-0.02257,20190214
42343,-30.50,31.50,-0.01618,20190214
42344,-30.50,32.50,-0.00966,20190214
42345,-30.50,33.50,-0.00342,20190214
42346,-29.50,17.50,-0.00250,20190214
42347,-29.50,18.50,-0.00588,20190214
42348,-29.50,19.50,-0.00987,20190214
42349,-29.50,20.50,-0.01457,20190214
42350,-29.50,21.50,-0.01985,20190214
42351,-29.50,22.50,-0.02545,20190214
42352,-29.50,23.50,-0.03094,20190214
42353,-29.50,24.50,-0.03585,20190214
42354,-29.50,25.50,-0.03962,20190214
42355,-29.50,26.50,-0.04168,20190214
42356,-29.50,27.50,-0.04157,20190214
42357,-29.50,28.50,-0.03905,20190214
42358,-29.50,29.50,-0.03425,20190214
42359,-29.50,30.50,-0.02773,20190214
42360,-29.50,31.50,-0.02033,20190214
42361,-29.50,32.50,-0.01291,20190214
42362,-29.50,33.50,-0.00611,20190214
42363,-29.50,34.50,-0.00014,20190214
42364,-28.50,17.50,-0.00414,20190214
42365,-28.50,18.50,-0.00742,20190214
42366,-28.50,19.50,-0.01147,20190214
42367,-28.50,20.50,-0.01638,20190214
42368,-28.50,21.50,-0.02200,20190214
42369,-28.50,22.50,-0.02804,20190214
42370,-28.50,23.50,-0.03407,20190214
42371,-28.50,24.50,-0.03958,20190214
42372,-28.50,25.50,-0.04396,20190214
42373,-28.50,26.50,-0.04655,20190214
42374,-28.50,27.50,-0.04677,20190214
42375,-28.50,28.50,-0.04433,20190214
42376,-28.50,29.50,-0.03937,20190214
42377,-28.50,30.50,-0.03250,20190214
42378,-28.50,31.50,-0.02470,20190214
42379,-28.50,32.50,-0.01699,20190214
42380,-28.50,33.50,-0.01012,20190214
42381,-28.50,34.50,-0.00430,20190214
42382,-27.50,17.50,-0.00653,20190214
42383,-27.50,18.50,-0.00987,20190214
42384,-27.50,19.50,-0.01417,20190214
42385,-27.50,20.50,-0.01943,20190214
42386,-27.50,21.50,-0.02545,20190214
42387,-27.50,22.50,-0.03185,20190214
42388,-27.50,23.50,-0.03818,20190214
42389,-27.50,24.50,-0.04392,20190214
42390,-27.50,25.50,-0.04847,20190214
42391,-27.50,26.50,-0.05119,20190214
42392,-27.50,27.50,-0.05152,20190214
42393,-27.50,28.50,-0.04919,20190214
42394,-27.50,29.50,-0.04435,20190214
42395,-27.50,30.50,-0.03762,20190214
42396,-27.50,31.50,-0.02996,20190214
42397,-27.50,32.50,-0.02235,20190214
42398,-27.50,33.50,-0.01551,20190214
42399,-27.50,34.50,-0.00965,20190214
42400,-27.50,35.50,-0.00450,20190214
42401,-26.50,17.50,-0.00788,20190214
42402,-26.50,18.50,-0.01129,20190214
42403,-26.50,19.50,-0.01584,20190214
42404,-26.50,20.50,-0.02147,20190214
42405,-26.50,21.50,-0.02789,20190214
42406,-26.50,22.50,-0.03465,20190214
42407,-26.50,23.50,-0.04124,20190214
42408,-26.50,24.50,-0.04710,20190214
42409,-26.50,25.50,-0.05169,20190214
42410,-26.50,26.50,-0.05447,20190214
42411,-26.50,27.50,-0.05499,20190214
42412,-26.50,28.50,-0.05306,20190214
42413,-26.50,29.50,-0.04884,20190214
42414,-26.50,30.50,-0.04286,20190214
42415,-26.50,31.50,-0.03588,20190214
42416,-26.50,32.50,-0.02870,20190214
42417,-26.50,33.50,-0.02189,20190214
42418,-26.50,34.50,-0.01565,20190214
42419,-26.50,35.50,-0.00979,20190214
42420,-26.50,36.50,-0.00395,20190214
42421,-25.50,17.50,-0.00704,20190214
42422,-25.50,18.50,-0.01033,20190214
42423,-25.50,19.50,-0.01487,20190214
42424,-25.50,20.50,-0.02059,20190214
42425,-25.50,21.50,-0.02719,20190214
42426,-25.50,22.50,-0.03415,20190214
42427,-25.50,23.50,-0.04087,20190214
42428,-25.50,24.50,-0.04680,20190214
42429,-25.50,25.50,-0.05142,20190214
42430,-25.50,26.50,-0.05433,20190214
42431,-25.50,27.50,-0.05525,20190214
42432,-25.50,28.50,-0.05412,20190214
42433,-25.50,29.50,-0.05108,20190214
42434,-25.50,30.50,-0.04648,20190214
42435,-25.50,31.50,-0.04079,20190214
42436,-25.50,32.50,-0.03447,20190214
42437,-25.50,33.50,-0.02789,20190214
42438,-25.50,34.50,-0.02121,20190214
42439,-25.50,35.50,-0.01448,20190214
42440,-25.50,36.50,-0.00763,20190214
42441,-24.50,17.50,-0.00468,20190214
42442,-24.50,18.50,-0.00765,20190214
42443,-24.50,19.50,-0.01179,20190214
42444,-24.50,20.50,-0.01714,20190214
42445,-24.50,21.50,-0.02343,20190214
42446,-24.50,22.50,-0.03014,20190214
42447,-24.50,23.50,-0.03665,20190214
42448,-24.50,24.50,-0.04237,20190214
42449,-24.50,25.50,-0.04683,20190214
42450,-24.50,26.50,-0.04977,20190214
42451,-24.50,27.50,-0.05108,20190214
42452,-24.50,28.50,-0.05085,20190214
42453,-24.50,29.50,-0.04921,20190214
42454,-24.50,30.50,-0.04631,20190214
42455,-24.50,31.50,-0.04229,20190214
42456,-24.50,32.50,-0.03723,20190214
42457,-24.50,33.50,-0.03125,20190214
42458,-24.50,34.50,-0.02454,20190214
42459,-24.50,35.50,-0.01733,20190214
42460,-24.50,36.50,-0.00997,20190214
42461,-23.50,17.50,-0.00287,20190214
42462,-23.50,18.50,-0.00551,20190214
42463,-23.50,19.50,-0.00904,20190214
42464,-23.50,20.50,-0.01363,20190214
42465,-23.50,21.50,-0.01911,20190214
42466,-23.50,22.50,-0.02507,20190214
42467,-23.50,23.50,-0.03089,20190214
42468,-23.50,24.50,-0.03598,20190214
42469,-23.50,25.50,-0.03987,20190214
42470,-23.50,26.50,-0.04239,20190214
42471,-23.50,27.50,-0.04363,20190214
42472,-23.50,28.50,-0.04378,20190214
42473,-23.50,29.50,-0.04302,20190214
42474,-23.50,30.50,-0.04139,20190214
42475,-23.50,31.50,-0.03874,20190214
42476,-23.50,32.50,-0.03489,20190214
42477,-23.50,33.50,-0.02976,20190214
42478,-23.50,34.50,-0.02353,20190214
42479,-23.50,35.50,-0.01662,20190214
42480,-23.50,36.50,-0.00963,20190214
42481,-22.50,17.50,-0.00327,20190214
42482,-22.50,18.50,-0.00583,20190214
42483,-22.50,19.50,-0.00888,20190214
42484,-22.50,20.50,-0.01268,20190214
42485,-22.50,21.50,-0.01723,20190214
42486,-22.50,22.50,-0.02224,20190214
42487,-22.50,23.50,-0.02714,20190214
42488,-22.50,24.50,-0.03131,20190214
42489,-22.50,25.50,-0.03427,20190214
42490,-22.50,26.50,-0.03585,20190214
42491,-22.50,27.50,-0.03622,20190214
42492,-22.50,28.50,-0.03570,20190214
42493,-22.50,29.50,-0.03456,20190214
42494,-22.50,30.50,-0.03287,20190214
42495,-22.50,31.50,-0.03043,20190214
42496,-22.50,32.50,-0.02696,20190214
42497,-22.50,33.50,-0.02236,20190214
42498,-22.50,34.50,-0.01682,20190214
42499,-22.50,35.50,-0.01085,20190214
42500,-22.50,36.50,-0.00512,20190214
42501,-36.50,17.50,-0.00272,20190316
42502,-36.50,18.50,-0.00170,20190316
42503,-36.50,19.50,-0.00058,20190316
42504,-36.50,20.50,0.00055,20190316
42505,-36.50,21.50,0.00165,20190316
42506,-36.50,22.50,0.00271,20190316
42507,-36.50,23.50,0.00378,20190316
42508,-35.50,17.50,-0.00381,20190316
42509,-35.50,18.50,-0.00337,20190316
42510,-35.50,19.50,-0.00275,20190316
42511,-35.50,20.50,-0.00205,20190316
42512,-35.50,21.50,-0.00134,20190316
42513,-35.50,22.50,-0.00061,20190316
42514,-35.50,23.50,0.00022,20190316
42515,-35.50,24.50,0.00121,20190316
42516,-35.50,25.50,0.00241,20190316
42517,-35.50,26.50,0.00385,20190316
42518,-35.50,27.50,0.00554,20190316
42519,-35.50,28.50,0.00757,20190316
42520,-34.50,17.50,-0.00622,20190316
42521,-34.50,18.50,-0.00677,20190316
42522,-34.50,19.50,-0.00688,20190316
42523,-34.50,20.50,-0.00669,20190316
42524,-34.50,21.50,-0.00626,20190316
42525,-34.50,22.50,-0.00559,20190316
42526,-34.50,23.50,-0.00460,20190316
42527,-34.50,24.50,-0.00326,20190316
42528,-34.50,25.50,-0.00156,20190316
42529,-34.50,26.50,0.00047,20190316
42530,-34.50,27.50,0.00281,20190316
42531,-34.50,28.50,0.00546,20190316
42532,-34.50,29.50,0.00852,20190316
42533,-33.50,17.50,-0.00914,20190316
42534,-33.50,18.50,-0.01079,20190316
42535,-33.50,19.50,-0.01177,20190316
42536,-33.50,20.50,-0.01218,20190316
42537,-33.50,21.50,-0.01209,20190316
42538,-33.50,22.50,-0.01150,20190316
42539,-33.50,23.50,-0.01036,20190316
42540,-33.50,24.50,-0.00867,20190316
42541,-33.50,25.50,-0.00647,20190316
42542,-33.50,26.50,-0.00386,20190316
42543,-33.50,27.50,-0.00088,20190316
42544,-33.50,28.50,0.00249,20190316
42545,-33.50,29.50,0.00633,20190316
42546,-33.50,30.50,0.01078,20190316
42547,-33.50,31.50,0.01592,20190316
42548,-32.50,17.50,-0.01106,20190316
42549,-32.50,18.50,-0.01367,20190316
42550,-32.50,19.50,-0.01550,20190316
42551,-32.50,20.50,-0.01662,20190316
42552,-32.50,21.50,-0.01706,20190316
42553,-32.50,22.50,-0.01681,20190316
42554,-32.50,23.50,-0.01587,20190316
42555,-32.50,24.50,-0.01427,20190316
42556,-32.50,25.50,-0.01209,20190316
42557,-32.50,26.50,-0.00941,20190316
42558,-32.50,27.50,-0.00622,20190316
42559,-32.50,28.50,-0.00241,20190316
42560,-32.50,29.50,0.00219,20190316
42561,-32.50,30.50,0.00774,20190316
42562,-32.50,31.50,0.01424,20190316
42563,-31.50,17.50,-0.01107,20190316
42564,-31.50,18.50,-0.01436,20190316
42565,-31.50,19.50,-0.01694,20190316
42566,-31.50,20.50,-0.01882,20190316
42567,-31.50,21.50,-0.02000,20190316
42568,-31.50,22.50,-0.02044,20190316
42569,-31.50,23.50,-0.02017,20190316
42570,-31.50,24.50,-0.01924,20190316
42571,-31.50,25.50,-0.01775,20190316
42572,-31.50,26.50,-0.01570,20190316
42573,-31.50,27.50,-0.01294,20190316
42574,-31.50,28.50,-0.00918,20190316
42575,-31.50,29.50,-0.00410,20190316
42576,-31.50,30.50,0.00250,20190316
42577,-31.50,31.50,0.01052,20190316
42578,-31.50,32.50,0.01953,20190316
42579,-30.50,17.50,-0.00967,20190316
42580,-30.50,18.50,-0.01338,20190316
42581,-30.50,19.50,-0.01662,20190316
42582,-30.50,20.50,-0.01931,20190316
42583,-30.50,21.50,-0.02137,20190316
42584,-30.50,22.50,-0.02275,20190316
42585,-30.50,23.50,-0.02348,20190316
42586,-30.50,24.50,-0.02365,20190316
42587,-30.50,25.50,-0.02331,20190316
42588,-30.50,26.50,-0.02235,20190316
42589,-30.50,27.50,-0.02046,20190316
42590,-30.50,28.50,-0.01713,20190316
42591,-30.50,29.50,-0.01187,20190316
42592,-30.50,30.50,-0.00447,20190316
42593,-30.50,31.50,0.00486,20190316
42594,-30.50,32.50,0.01545,20190316
42595,-30.50,33.50,0.02628,20190316
